Round,AI Rank,State,Institute,Course,Quota,Category
0,16167,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,ST
0,16191,Madhya Pradesh,"AIIMS, Bhopal",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,16270,Jammu and Kashmir,"AIIMS, Jammu",MICROBIOLOGY,AIIMS-All India,SC
0,16284,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,16317,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-All India,SC
0,16346,West Bengal,"AIIMS, Kalyani",PHYSIOLOGY,AIIMS-All India,SC
0,16351,Madhya Pradesh,"AIIMS, Bhopal",COMMUNITY MEDICINE,AIIMS-All India,ST
0,16645,Jammu and Kashmir,"AIIMS, Jammu",ANATOMY,AIIMS-All India,SC
0,16843,West Bengal,"AIIMS, Kalyani",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,17049,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,ST
0,17242,Maharashtra,"AIIMS, Nagpur",BIOCHEMISTRY,AIIMS-All India,SC
0,17267,Uttarakhand,"AIIMS, Rishikesh",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,17302,Jammu and Kashmir,"AIIMS, Jammu",PATHOLOGY,AIIMS-All India,ST
0,17401,Chhattisgarh,"AIIMS, Raipur",IHBT,AIIMS-All India,ST
0,17436,Chhattisgarh,"AIIMS, Raipur",PHYSIOLOGY,AIIMS-All India,EWS
0,17490,Jharkhand,"AIIMS, Deoghar",FORENSIC MEDICINE,AIIMS-All India,SC
0,17834,Rajasthan,"AIIMS, Jodhpur",BIOCHEMISTRY,AIIMS-All India,SC
0,18075,Rajasthan,"AIIMS, Jodhpur",IHBT,AIIMS-All India,ST
0,18080,Uttar Pradesh,"AIIMS, Rai Bareli",BIOCHEMISTRY,AIIMS-All India,SC
0,18140,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,UR-PwD
0,18143,Jammu and Kashmir,"AIIMS, Jammu",BIOCHEMISTRY,AIIMS-All India,SC
0,18751,Assam,"AIIMS, Guwahati",BIOCHEMISTRY,AIIMS-All India,SC
0,19094,Telangana,"AIIMS, Bibinagar",PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,19345,Assam,"AIIMS, Guwahati",PHYSIOLOGY,AIIMS-All India,SC
0,19493,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,ST
0,19722,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-All India,EWS
0,19907,Gujarat,"AIIMS, Rajkot",ANATOMY,AIIMS-All India,SC
0,20168,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-All India,ST
0,20262,Jammu and Kashmir,"AIIMS, Jammu",BIOCHEMISTRY,AIIMS-All India,EWS
0,20618,Maharashtra,"AIIMS, Nagpur",ANATOMY,AIIMS-All India,EWS
0,20715,Pondicherry,"JIPMER, Puducherry",PSYCHIATRY,JIPMER-All India,UR-PwD
0,21379,Jammu and Kashmir,"AIIMS, Jammu",PHYSIOLOGY,AIIMS-All India,EWS
0,21785,Jammu and Kashmir,"AIIMS, Jammu",PHYSIOLOGY,AIIMS-All India,SC
0,21879,Jammu and Kashmir,"AIIMS, Jammu",ANATOMY,AIIMS-All India,ST
0,22191,Maharashtra,"AIIMS, Nagpur",RADIO DIAGNOSIS,AIIMS-All India,UR-PwD
0,22468,Rajasthan,"AIIMS, Jodhpur",DERMATOLOGY,AIIMS-All India,OBC-PwD
0,22630,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,22741,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,22961,Gujarat,"AIIMS, Rajkot",FORENSIC MEDICINE,AIIMS-All India,ST
0,23783,Maharashtra,"AIIMS, Nagpur",MICROBIOLOGY,AIIMS-All India,ST
0,24098,Chhattisgarh,"AIIMS, Raipur",BIOCHEMISTRY,AIIMS-All India,ST
0,25021,Uttar Pradesh,"AIIMS, Rai Bareli",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,25094,Odisha,"AIIMS, Bhubaneswar",RADIO DIAGNOSIS,AIIMS-All India,UR-PwD
0,25206,Maharashtra,"AIIMS, Nagpur",DERMATOLOGY,AIIMS-All India,OBC-PwD
0,25348,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-All India,UR-PwD
0,26384,Andhra Pradesh,"AIIMS, Mangalagiri",RADIO DIAGNOSIS,AIIMS-All India,UR-PwD
0,26885,Jharkhand,"AIIMS, Deoghar",BIOCHEMISTRY,AIIMS-All India,ST
0,27511,Assam,"AIIMS, Guwahati",FORENSIC MEDICINE,AIIMS-All India,ST
0,27683,Telangana,"AIIMS, Bibinagar",ANATOMY,AIIMS-All India,ST
0,27761,West Bengal,"AIIMS, Kalyani",PHYSIOLOGY,AIIMS-All India,ST
0,27825,Jammu and Kashmir,"AIIMS, Jammu",OBG,AIIMS-All India,UR-PwD
0,28332,Rajasthan,"AIIMS, Jodhpur",PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,29143,Maharashtra,"AIIMS, Nagpur",GENERAL MEDICINE,AIIMS-All India,OBC-PwD
0,29407,Chandigarh,"PGIMER, Chandigarh",PAEDIATRICS,PGIMER-All India,UR-PwD
0,29951,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,UR-PwD
0,31313,Assam,"AIIMS, Guwahati",ANATOMY,AIIMS-All India,ST
0,31461,Jammu and Kashmir,"AIIMS, Jammu",PHARMACOLOGY,AIIMS-All India,ST
0,32242,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-All India,UR-PwD
0,32523,Rajasthan,"AIIMS, Jodhpur",BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,33172,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-All India,UR-PwD
0,33185,West Bengal,"AIIMS, Kalyani",ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,35060,Uttar Pradesh,"AIIMS, Gorakhpur",MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,35448,Gujarat,"AIIMS, Rajkot",PAEDIATRICS,AIIMS-All India,UR-PwD
0,35493,Chandigarh,"PGIMER, Chandigarh",OPHTHALMOLOGY,PGIMER-All India,UR-PwD
0,36084,Chhattisgarh,"AIIMS, Raipur",OBG,AIIMS-All India,OBC-PwD
0,36208,Punjab,"AIIMS, Bathinda",GENERAL MEDICINE,AIIMS-All India,UR-PwD
0,36416,Assam,"AIIMS, Guwahati",GENERAL MEDICINE,AIIMS-All India,OBC-PwD
0,37798,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,SC-PwD
0,38833,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-All India,OBC-PwD
0,39968,Delhi,"AIIMS, Delhi",HOSPITAL ADMINISTRATION,AIIMS-All India,UR-PwD
0,40379,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,OBC-PwD
0,41204,Pondicherry,"JIPMER, Puducherry",ENT,JIPMER-All India,EWS-PwD
0,41387,Pondicherry,"JIPMER, Puducherry",DERMATOLOGY,JIPMER-All India,SC-PwD
0,43798,Uttar Pradesh,"AIIMS, Rai Bareli",IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,43922,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,ST-PwD
0,44111,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,UR-PwD
0,44798,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-All India,UR-PwD
0,45862,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,ST-PwD
0,47087,Madhya Pradesh,"AIIMS, Bhopal",GENERAL MEDICINE,AIIMS-All India,UR-PwD
0,48084,Rajasthan,"AIIMS, Jodhpur",NUCLEAR MEDICINE,AIIMS-All India,UR-PwD
0,48535,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRICS,AIIMS-All India,UR-PwD
0,48647,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,UR-PwD
0,48921,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-All India,OBC-PwD
0,49244,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PAEDIATRICS,AIIMS-All India,UR-PwD
