Round,AI Rank,State,Institute,Course,Quota,Category
0,864,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,OBC
0,867,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,872,Bihar,"AIIMS, Patna",GENERAL MEDICINE,AIIMS-All India,SC
0,876,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,EWS
0,877,Pondicherry,"JIPMER, Puducherry",TBRD,JIMPER-Inst. Pref,INST (JIPMER)
0,879,Jharkhand,"AIIMS, Deoghar",OBG,AIIMS-All India,EWS
0,880,West Bengal,"AIIMS, Kalyani",RADIATION ONCOLOGY,AIIMS-All India,EWS
0,881,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,882,Uttar Pradesh,"AIIMS, Gorakhpur",ANAESTHESIOLOGY,AIIMS-All India,UR
0,883,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,885,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
0,887,Rajasthan,"AIIMS, Jodhpur",RADIO DIAGNOSIS,AIIMS-All India,SC
0,888,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,UR
0,892,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-All India,OBC
0,893,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,897,Punjab,"AIIMS, Bathinda",OBG,AIIMS-All India,OBC
0,899,Delhi,"AIIMS, Delhi",RADIO DIAGNOSIS,AIIMS-All India,ST
0,905,Rajasthan,"AIIMS, Jodhpur",RADIOTHERAPY & ONCOLOGY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,907,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,919,Chhattisgarh,"AIIMS, Raipur",ENT,AIIMS-All India,OBC
0,923,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,924,Delhi,"AIIMS, Delhi",INECTIOUS DISEASES 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,926,West Bengal,"AIIMS, Kalyani",ANAESTHESIOLOGY,AIIMS-All India,UR
0,933,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIPMER-All India,EWS
0,934,Jharkhand,"AIIMS, Deoghar",GENERAL SURGERY,AIIMS-All India,OBC
0,944,Pondicherry,"JIPMER, Puducherry",OBG,JIMPER-Inst. Pref,INST (JIPMER)
0,946,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,EWS
0,947,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL MEDICINE,AIIMS-All India,SC
0,949,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,950,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL MEDICINE,AIIMS-All India,SC
0,951,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,UR
0,952,Uttarakhand,"AIIMS, Rishikesh",RADIATION ONCOLOGY,AIIMS-All India,OBC
0,954,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,UR
0,956,Punjab,"AIIMS, Bathinda",GENERAL SURGERY,AIIMS-All India,OBC
0,957,Maharashtra,"AIIMS, Nagpur",RADIATION ONCOLOGY,AIIMS-All India,EWS
0,959,Madhya Pradesh,"AIIMS, Bhopal",ORTHOPAEDICS,AIIMS-All India,OBC
0,960,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,OBC
0,961,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-All India,UR
0,974,Pondicherry,"JIPMER, Puducherry",OBG,JIMPER-Inst. Pref,INST (JIPMER)
0,980,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,983,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,985,Maharashtra,"AIIMS, Nagpur",ORTHOPAEDICS,AIIMS-All India,OBC
0,989,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,UR
0,992,Madhya Pradesh,"AIIMS, Bhopal",RADIATION ONCOLOGY,AIIMS-All India,EWS
0,993,Karnataka,"NIMHANS, Bangalore",PMR,NIMHANS-All India,UR
0,995,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,UR
0,997,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,1000,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,UR
0,1001,Chandigarh,"PGIMER, Chandigarh",ENT,PGIMER-All India,OBC
0,1003,Assam,"AIIMS, Guwahati",ANAESTHESIOLOGY,AIIMS-All India,UR
0,1009,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1013,Delhi,"AIIMS, Delhi",ENT,AIIMS-All India,EWS
0,1016,Rajasthan,"AIIMS, Jodhpur",ENT,AIIMS-All India,OBC
0,1021,Uttar Pradesh,"AIIMS, Rai Bareli",OBG,AIIMS-All India,OBC
0,1026,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",GENERAL SURGERY,AIIMS-All India,OBC
0,1030,Assam,"AIIMS, Guwahati",ANAESTHESIOLOGY,AIIMS-All India,UR
0,1034,Uttar Pradesh,"AIIMS, Rai Bareli",GENERAL MEDICINE,AIIMS-All India,SC
0,1039,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1042,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,OBC
0,1043,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1046,Chhattisgarh,"AIIMS, Raipur",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,1049,Gujarat,"AIIMS, Rajkot",OBG,AIIMS-All India,OBC
0,1052,Chhattisgarh,"AIIMS, Raipur",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1053,Madhya Pradesh,"AIIMS, Bhopal",RADIATION ONCOLOGY,AIIMS-All India,OBC
0,1057,Pondicherry,"JIPMER, Puducherry",FORENSIC MEDICINE,JIPMER-All India,UR
0,1058,Punjab,"AIIMS, Bathinda",OBG,AIIMS-All India,OBC
0,1059,Madhya Pradesh,"AIIMS, Bhopal",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1060,Jammu and Kashmir,"AIIMS, Jammu",GENERAL SURGERY,AIIMS-All India,OBC
0,1063,Uttarakhand,"AIIMS, Rishikesh",RADIO DIAGNOSIS,AIIMS-All India,SC
0,1064,Madhya Pradesh,"AIIMS, Bhopal",RADIO DIAGNOSIS,AIIMS-All India,SC
0,1067,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1068,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,OBC
0,1069,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,OBC
0,1072,Uttar Pradesh,"AIIMS, Rai Bareli",GENERAL SURGERY,AIIMS-All India,EWS
0,1082,Jharkhand,"AIIMS, Deoghar",OBG,AIIMS-All India,OBC
0,1083,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,1087,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,OBC
0,1088,Maharashtra,"AIIMS, Nagpur",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,1089,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIPMER-All India,UR
0,1091,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,UR
0,1093,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,1097,Chandigarh,"PGIMER, Chandigarh",RADIO DIAGNOSIS,PGIMER-All India,ST
0,1108,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,UR
0,1112,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,UR
0,1114,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,ST
0,1115,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
0,1119,Rajasthan,"AIIMS, Jodhpur",PSYCHIATRY,AIIMS-All India,EWS
0,1124,Bihar,"AIIMS, Patna",ORTHOPAEDICS,AIIMS-All India,OBC
0,1125,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,SC
0,1128,Andhra Pradesh,"AIIMS, Mangalagiri",FAMILY MEDICINE,AIIMS-All India,UR
0,1129,Assam,"AIIMS, Guwahati",OBG,AIIMS-All India,OBC
0,1136,Chandigarh,"PGIMER, Chandigarh",OPHTHALMOLOGY,PGIMER-All India,OBC
0,1140,Chandigarh,"PGIMER, Chandigarh",IHBT,PGIMER-All India,UR
0,1145,Punjab,"AIIMS, Bathinda",OPHTHALMOLOGY,AIIMS-All India,EWS
0,1147,Uttarakhand,"AIIMS, Rishikesh",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1148,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
0,1152,Andhra Pradesh,"AIIMS, Mangalagiri",OBG,AIIMS-All India,EWS
0,1153,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,OBC
0,1154,Bihar,"AIIMS, Patna",RADIO DIAGNOSIS,AIIMS-All India,SC
0,1158,Delhi,"AIIMS, Delhi",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1159,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,UR
0,1165,Chandigarh,"PGIMER, Chandigarh",OPHTHALMOLOGY,PGIMER-All India,OBC
0,1166,Chandigarh,"PGIMER, Chandigarh",COMMUNITY MEDICINE,PGIMER-All India,UR
0,1167,Jammu and Kashmir,"AIIMS, Jammu",GENERAL MEDICINE,AIIMS-All India,SC
0,1176,Delhi,"AIIMS, Delhi",PAEDIATRICS,AIIMS-All India,SC
0,1181,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1185,Andhra Pradesh,"AIIMS, Mangalagiri",ORTHOPAEDICS,AIIMS-All India,OBC
0,1188,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,OBC
0,1191,Maharashtra,"AIIMS, Nagpur",RADIATION ONCOLOGY,AIIMS-All India,OBC
0,1194,Chandigarh,"PGIMER, Chandigarh",HOSPITAL ADMINISTRATION,PGIMER-All India,UR
0,1202,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,UR
0,1205,Punjab,"AIIMS, Bathinda",RADIATION ONCOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1206,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,EWS
0,1208,Rajasthan,"AIIMS, Jodhpur",ENT,AIIMS-All India,EWS
0,1212,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,1215,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,UR
0,1218,Rajasthan,"AIIMS, Jodhpur",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1219,Bihar,"AIIMS, Patna",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1224,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,OBC
0,1229,Jammu and Kashmir,"AIIMS, Jammu",OBG,AIIMS-All India,OBC
0,1232,Uttar Pradesh,"AIIMS, Gorakhpur",PSYCHIATRY,AIIMS-All India,OBC
0,1233,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,1234,Chandigarh,"PGIMER, Chandigarh",PAEDIATRICS,PGIMER-All India,SC
0,1239,Delhi,"AIIMS, Delhi",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1241,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,OBC
0,1242,Rajasthan,"AIIMS, Jodhpur",ENT,AIIMS-All India,OBC
0,1248,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,UR
0,1252,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL SURGERY,AIIMS-All India,EWS
0,1255,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,SC
0,1256,Chandigarh,"PGIMER, Chandigarh",DERMATOLOGY,PGIMER-All India,SC
0,1262,Chhattisgarh,"AIIMS, Raipur",EMERGENCY MEDICINE,AIIMS-All India,EWS
0,1265,Bihar,"AIIMS, Patna",PMR,AIIMS-All India,UR
0,1271,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,UR
0,1272,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1274,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,SC
0,1275,Uttarakhand,"AIIMS, Rishikesh",PSYCHIATRY,AIIMS-All India,OBC
0,1276,Madhya Pradesh,"AIIMS, Bhopal",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1279,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,UR
0,1280,Andhra Pradesh,"AIIMS, Mangalagiri",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1281,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,OBC
0,1287,Pondicherry,"JIPMER, Puducherry",FORENSIC MEDICINE,JIPMER-All India,UR
0,1293,Delhi,"AIIMS, Delhi",PAEDIATRICS,AIIMS-All India,SC
0,1299,Delhi,"AIIMS, Delhi",RADIATION ONCOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1301,Uttar Pradesh,"AIIMS, Rai Bareli",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,1306,Andhra Pradesh,"AIIMS, Mangalagiri",PATHOLOGY,AIIMS-All India,UR
0,1309,Andhra Pradesh,"AIIMS, Mangalagiri",RADIATION ONCOLOGY,AIIMS-All India,OBC
0,1312,Uttar Pradesh,"AIIMS, Rai Bareli",ORTHOPAEDICS,AIIMS-All India,OBC
0,1327,Maharashtra,"AIIMS, Nagpur",PMR,AIIMS-All India,UR
0,1329,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-All India,UR
0,1335,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,OBC
0,1336,Chandigarh,"PGIMER, Chandigarh",MICROBIOLOGY,PGIMER-All India,UR
0,1338,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1342,Jharkhand,"AIIMS, Deoghar",ORTHOPAEDICS,AIIMS-All India,OBC
0,1345,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,OBC
0,1346,Maharashtra,"AIIMS, Nagpur",PLASTIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1350,Delhi,"AIIMS, Delhi",GENERAL MEDICINE,AIIMS-All India,ST
0,1362,Chandigarh,"PGIMER, Chandigarh",GENERAL MEDICINE,PGIMER-Rural,OBC-RA
0,1366,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1367,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ORTHOPAEDICS,AIIMS-All India,OBC
0,1376,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",TRAUMATOLOGY AND SURGERY,AIIMS-All India,OBC
0,1378,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1379,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,OBC
0,1380,Delhi,"AIIMS, Delhi",RADIATION ONCOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1381,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,UR
0,1382,Delhi,"AIIMS, Delhi",RADIATION ONCOLOGY,AIIMS-All India,SC
0,1389,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1390,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1391,Jammu and Kashmir,"AIIMS, Jammu",ORTHOPAEDICS,AIIMS-All India,OBC
0,1393,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1398,Assam,"AIIMS, Guwahati",ORTHOPAEDICS,AIIMS-All India,OBC
0,1403,Bihar,"AIIMS, Patna",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1415,Delhi,"AIIMS, Delhi",FORENSIC MEDICINE,AIIMS-All India,UR
0,1416,Uttarakhand,"AIIMS, Rishikesh",ENT,AIIMS-All India,OBC
0,1418,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1419,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,OBC
0,1421,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1422,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,OBC-Karnataka Domicile
0,1427,Maharashtra,"AIIMS, Nagpur",HOSPITAL ADMINISTRATION,AIIMS-All India,UR
0,1431,Pondicherry,"JIPMER, Puducherry",DERMATOLOGY,JIPMER-All India,SC
0,1432,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1433,Jammu and Kashmir,"AIIMS, Jammu",GENERAL SURGERY,AIIMS-All India,EWS
0,1435,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,1436,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,1449,Bihar,"AIIMS, Patna",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1451,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1454,Telangana,"AIIMS, Bibinagar",RADIATION ONCOLOGY,AIIMS-All India,OBC
0,1458,Uttarakhand,"AIIMS, Rishikesh",TBRD,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1463,Pondicherry,"JIPMER, Puducherry",ENT,JIMPER-Inst. Pref,INST (JIPMER)
0,1471,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1473,Maharashtra,"AIIMS, Nagpur",RADIO DIAGNOSIS,AIIMS-All India,SC
0,1474,Delhi,"AIIMS, Delhi",FORENSIC MEDICINE,AIIMS-All India,UR
0,1475,Bihar,"AIIMS, Patna",ENT,AIIMS-All India,OBC
0,1481,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1495,Uttarakhand,"AIIMS, Rishikesh",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1496,Odisha,"AIIMS, Bhubaneswar",PSYCHIATRY,AIIMS-All India,OBC
0,1500,Jharkhand,"AIIMS, Deoghar",GENERAL MEDICINE,AIIMS-All India,SC
0,1504,Chhattisgarh,"AIIMS, Raipur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1507,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1508,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,EWS
0,1514,Maharashtra,"AIIMS, Nagpur",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1519,Jammu and Kashmir,"AIIMS, Jammu",PMR,AIIMS-All India,UR
0,1529,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",RADIATION ONCOLOGY,AIIMS-All India,OBC
0,1543,Bihar,"AIIMS, Patna",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1544,West Bengal,"AIIMS, Kalyani",RADIO DIAGNOSIS,AIIMS-All India,SC
0,1545,Chandigarh,"PGIMER, Chandigarh",IHBT,PGIMER-All India,UR
0,1551,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,UR
0,1552,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1569,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,OBC-Karnataka Domicile
0,1574,Karnataka,"NIMHANS, Bangalore",PMR,NIMHANS-All India,UR
0,1576,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1581,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1588,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,OBC
0,1590,Madhya Pradesh,"AIIMS, Bhopal",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1597,Madhya Pradesh,"AIIMS, Bhopal",COMMUNITY MEDICINE,AIIMS-All India,UR
0,1599,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-All India,EWS
0,1600,Delhi,"AIIMS, Delhi",IHBT,AIIMS-All India,EWS
0,1601,Madhya Pradesh,"AIIMS, Bhopal",IHBT,AIIMS-All India,UR
0,1604,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1605,Maharashtra,"AIIMS, Nagpur",ENT,AIIMS-All India,OBC
0,1613,Rajasthan,"AIIMS, Jodhpur",PAEDIATRICS,AIIMS-All India,SC
0,1614,Madhya Pradesh,"AIIMS, Bhopal",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1623,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1624,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,1626,Maharashtra,"AIIMS, Nagpur",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1628,Rajasthan,"AIIMS, Jodhpur",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1629,Madhya Pradesh,"AIIMS, Bhopal",PSYCHIATRY,AIIMS-All India,OBC
0,1630,Bihar,"AIIMS, Patna",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1636,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-All India,UR
0,1639,Telangana,"AIIMS, Bibinagar",HOSPITAL ADMINISTRATION,AIIMS-All India,UR
0,1642,Punjab,"AIIMS, Bathinda",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1644,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1651,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1654,Chandigarh,"PGIMER, Chandigarh",PAEDIATRICS,PGIMER-All India,SC
0,1662,Assam,"AIIMS, Guwahati",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,UR
0,1668,Telangana,"AIIMS, Bibinagar",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1678,Delhi,"AIIMS, Delhi",ANATOMY,AIIMS-All India,UR
0,1679,Madhya Pradesh,"AIIMS, Bhopal",COMMUNITY MEDICINE,AIIMS-All India,UR
0,1680,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,EWS
0,1687,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1693,Maharashtra,"AIIMS, Nagpur",PMR,AIIMS-All India,OBC
0,1694,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1696,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,OBC
0,1700,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1703,Uttar Pradesh,"AIIMS, Gorakhpur",TRAUMATOLOGY AND SURGERY,AIIMS-All India,OBC
0,1712,Chhattisgarh,"AIIMS, Raipur",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1716,Maharashtra,"AIIMS, Nagpur",FAMILY MEDICINE,AIIMS-All India,OBC
0,1719,Uttar Pradesh,"AIIMS, Gorakhpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1721,Jharkhand,"AIIMS, Deoghar",ENT,AIIMS-All India,OBC
0,1727,Chandigarh,"PGIMER, Chandigarh",PHARMACOLOGY,PGIMER-All India,UR
0,1732,Jammu and Kashmir,"AIIMS, Jammu",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1735,Chandigarh,"PGIMER, Chandigarh",GENERAL MEDICINE,PGIMER-All India,ST
0,1744,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,EWS
0,1748,Chandigarh,"PGIMER, Chandigarh",PHARMACOLOGY,PGIMER-All India,UR
0,1752,Assam,"AIIMS, Guwahati",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,1762,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,OBC
0,1768,Madhya Pradesh,"AIIMS, Bhopal",PATHOLOGY,AIIMS-All India,UR
0,1770,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-All India,EWS
0,1781,Telangana,"AIIMS, Bibinagar",HOSPITAL ADMINISTRATION,AIIMS-All India,UR
0,1787,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,1789,Odisha,"AIIMS, Bhubaneswar",PSYCHIATRY,AIIMS-All India,OBC
0,1796,Chhattisgarh,"AIIMS, Raipur",RADIO DIAGNOSIS,AIIMS-All India,SC
0,1803,Delhi,"AIIMS, Delhi",PMR,AIIMS-All India,OBC
0,1805,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,OBC
0,1809,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,SC
0,1811,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,EWS
0,1815,Jharkhand,"AIIMS, Deoghar",OPHTHALMOLOGY,AIIMS-All India,OBC
0,1818,Bihar,"AIIMS, Patna",IHBT,AIIMS-All India,UR
0,1824,Rajasthan,"AIIMS, Jodhpur",PATHOLOGY,AIIMS-All India,OBC
0,1826,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,UR
0,1828,Pondicherry,"JIPMER, Puducherry",TBRD,JIPMER-All India,SC
0,1832,Madhya Pradesh,"AIIMS, Bhopal",FORENSIC MEDICINE,AIIMS-All India,UR
0,1833,Pondicherry,"JIPMER, Puducherry",MICROBIOLOGY,JIPMER-All India,UR
