Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2025 1,CR 2025 2,CR 2025 3,CR 2025 4
AIQ,EWS,Telangana,"Osmania Med Coll, Hyderabad",OBG,"15,000",67032,1,2000000,4800,5532(3),6655(3),6655(3),-,-,6363(3),7488(3),8843(3),-,-,5102(2),5102(2),5102(2),-
AIQ,EWS,Maharashtra,"Sri Bhausaheb, Dhule",GENERAL MEDICINE,"157,100",93559,1,5000000,545,-,-,-,-,-,-,-,-,-,-,2255(1),4376(1),5108(1),-
DNB Post MBBS,GEN,Karnataka,"Sakra World Hosp, Bangalore",DNBRADIO DIAGNOSIS,125000,"56,250",0,0,300,3179(1),4266(1),4020(1),-,-,2382(1),2720(1),2720(1),-,-,3263(2),4205(2),5110(2),-
AIQ,EWS,Gujarat,"BJMC, Ahmedabad",PAEDIATRICS,"30,000",100800,1,"4,000,000",1557,3317(1),3317(1),4643(1),-,-,3567(1),5019(1),5019(1),-,-,2641(1),5113(1),5113(1),-
AIQ,GEN,Delhi,"VMMC, Delhi",ANAESTHESIOLOGY,"15,000","120,965",1,2000000,1550,5908(12),5968(12),5908(12),-,-,5296(12),6028(12),6028(13),-,-,5114(10),5114(10),5114(10),-
AIQ,EWS,Gujarat,"BJMC, Ahmedabad",GENERAL SURGERY,"30,000",100800,1,"4,000,000",1557,5371(2),5405(2),7038(2),-,-,3950(1),3950(1),3950(1),-,-,2791(1),4489(1),5119(1),-
DNB Post MBBS,GEN,West Bengal,"Tata Medical Center, Kolkata",DNBNUCLEAR MEDICINE,125000,70000,0,0,437,-,-,-,-,-,4307(1),4307(1),4307(1),-,-,4076(2),5124(2),5124(2),-
DNB Post MBBS,GEN,Rajasthan,"Manipal Hospital, Jaipur",DNBGENERAL MEDICINE,125000,"84,400",0,0,225,6906(1),7915(1),9609(1),-,-,7272(1),7272(1),7272(1),-,-,5277(1),3779(1),5128(1),-
AIQ,GEN,Kerala,"Govt Med Coll, Kozhikode",OBG,"69,470",57876,1,"5,000,000",3025,2590(3),4826(3),5696(4),-,-,2775(5),6493(5),8203(5),-,-,2945(6),5129(6),5129(6),-
DNB Post MBBS,GEN,Maharashtra,"DrHedgewarRugnalaya,Aurangabad",DNBGENERAL MEDICINE,125000,"81,000",0,0,500,6142(2),6368(2),6368(2),-,-,4978(4),4965(4),4965(4),-,-,4340(4),4734(4),5139(4),-
AIQ,SC,West Bengal,"IPGMER, Kolkata",GENERAL SURGERY,"12,000",61634,3,"3,000,000",2300,11473(1),11473(1),11473(1),-,-,6239(1),6239(1),6239(1),-,-,5141(1),5141(1),5141(1),-
AIQ,OBC,Telangana,"Govt Med Coll, Nizamabad",DERMATOLOGY,"15,000",67032,1,2000000,500,-,-,-,-,-,-,-,-,-,-,-,4694(1),5143(1),9159(1)
AIQ,OBC,Delhi,"Kasturba Hospital, Delhi",OBG,"16,200","126,927",1,2000000,450,3921(1),4310(1),6696(1),-,-,3735(1),5332(1),6390(1),-,-,-,5146(1),5146(1),-
DNB Post MBBS,GEN,Delhi,"Maharaja Agrasen Hosp, Delhi",DNBGENERAL MEDICINE,125000,63000,0,0,400,5142(4),5732(4),5732(4),-,-,4939(4),4939(4),5991(4),-,-,4387(4),4705(4),5147(4),-
AIQ,GEN,West Bengal,"ESI, Joka, Kolkata",OBG,"250,000","100,980",2,"1,000,000",470,6507(1),6507(1),6507(1),-,-,7406(2),7990(2),8416(2),-,-,5990(1),5990(1),5148(1),-
AIQ,GEN,Bihar,"IGIMS, Patna",PAEDIATRICS,"160,000","122,878",0,0,1170,-,-,-,-,-,2840(1),3530(1),4106(1),-,-,3907(1),4304(2),5150(2),-
DNB Post MBBS,GEN,Uttar Pradesh,"Heritage Hospital, Varanasi",DNBRADIO DIAGNOSIS,125000,56100,0,0,150,4945(1),4957(1),4957(1),-,-,2187(1),2187(1),2187(1),-,-,3517(1),5067(1),5156(1),-
AIQ,OBC,Kerala,"Govt Med Coll, Kottayam",GENERAL SURGERY,"69,470",57876,1,"5,000,000",2094,3256(1),5662(1),5897(1),-,-,3795(1),4089(1),7185(1),-,-,3483(2),5079(2),5158(2),-
AIQ,OBC,Tamil Nadu,"Madurai Med Coll, Madurai",PAEDIATRICS,"50,000","54,025",2,"4,000,000",3518,2552(2),2857(2),2857(2),-,-,2664(2),3379(2),4548(2),10338(1),-,3040(3),3405(3),5162(3),-
AIQ,OBC,Kerala,"Medical College, Trivandrum",GENERAL SURGERY,"69,470",57876,1,"5,000,000",2126,4391(3),7761(3),7761(3),-,-,5237(3),6407(3),7837(3),-,-,4540(4),4543(4),5173(4),-
AIQ,GEN,West Bengal,Calcutta National Med Coll,PAEDIATRICS,"12,000",61634,3,"3,000,000",1470,2689(1),3568(1),4398(1),-,-,2383(1),2840(1),3185(1),11176(1),-,3900(2),5062(2),5175(2),-
AIQ,SC,Telangana,"ESIC Med Coll,Sanath Nagar",GENERAL MEDICINE,"250,000",130653,2,"1,000,000",690,-,-,-,-,-,8368(1),8368(1),8368(1),-,-,5180(1),5180(1),5180(1),-
AIQ,GEN,Gujarat,"Medical College, Baroda",PAEDIATRICS,"30,000",100800,1,"4,000,000",1250,1701(2),3553(2),4219(2),-,-,2358(2),3691(2),3691(2),5400(1),-,2906(2),2906(2),5181(3),-
AIQ,GEN,Telangana,"Gandhi Med Coll, Secunderabad",PAEDIATRICS,"15,000",67032,1,2000000,1200,2095(3),3307(3),3476(3),-,-,3053(3),4133(3),5407(3),12083(1),-,3240(3),3922(3),5182(3),-
DNB Post MBBS,GEN,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBGENERAL MEDICINE,125000,48000,0,0,745,3985(3),4717(3),4633(3),-,-,4253(3),5122(3),5743(3),11846(1),14725(1),3997(3),4825(3),5184(3),-
AIQ,GEN,Karnataka,"Mysore Med Coll, Mysore",OBG,"123,400",56250,1,"5,000,000",1050,2340(2),2771(2),3158(2),-,-,1817(2),1817(2),3074(2),-,-,2908(3),4062(3),5186(3),-
AIQ,GEN,Odisha,"VIMSAR, Burla",OBG,"35,000",73042,2,"5,509,464",1071,5552(2),5552(2),8037(2),-,-,5035(2),5337(2),6508(2),-,-,3409(2),4843(2),5187(2),-
AIQ,OBC,Tamil Nadu,Govt Thiruvannamalai Med Coll,GENERAL MEDICINE,"50,000","54,025",2,"4,000,000",500,2585(1),3197(1),3598(1),-,-,2801(1),3737(1),4906(1),-,-,2854(1),3507(1),5191(1),-
AIQ,GEN,Uttar Pradesh,"Auton. State Med Coll, Ayodhya",GENERAL MEDICINE,"24,000","110,646",2,"4,000,000",300,-,-,-,-,-,2493(1),3059(1),3623(1),-,-,2471(1),3689(2),5193(2),-
AIQ,OBC,Jharkhand,"Rajendra IMS, Ranchi",GENERAL MEDICINE,1550,"100,770",3,"3,000,000",1754,3705(2),4045(2),4688(2),-,-,3108(2),4053(2),4053(2),-,-,4070(3),4070(3),5196(3),-
AIQ,OBC,Andhra Pradesh,"Govt Med Coll, Rajamahendravaram",GENERAL MEDICINE,"30,000",60823,0,0,636,-,-,-,-,-,-,-,-,-,-,-,4201(1),5198(1),-
AIQ,SC,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,"50,000","54,025",2,"4,000,000",7285,3794(3),3794(3),3794(3),-,-,8230(3),8230(3),8230(3),-,-,5199(2),5199(2),5199(2),-
AIQ,GEN,Karnataka,Kodagu Inst of Med Sciences,GENERAL MEDICINE,"123,400",56250,1,"5,000,000",600,-,-,-,-,-,-,-,-,-,-,-,3561(1),5201(1),8278(1)
AIQ,EWS,Bihar,"Darbhanga, Lehriasarai",GENERAL MEDICINE,"9,000",82000,2,"2,500,000",1030,4210(1),5182(1),5182(1),-,-,3984(1),4057(1),4057(1),-,-,3124(1),3124(1),5204(1),-
DNB Post MBBS,GEN,Madhya Pradesh,"ShalbyHos,RSBhandariMarg,Indore",DNBRADIO DIAGNOSIS,125000,69115,0,0,190,-,-,-,-,-,-,-,-,-,-,4074(2),4779(2),5205(2),-
AIQ,GEN,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",GENERAL MEDICINE,"101,500",75444,1,"1,000,000",300,-,-,-,-,-,-,-,-,-,-,-,3794(2),5209(2),-
DU,SC,Delhi,"Lady Hardinge, Delhi",OBG,"16,200","126,927",1,2000000,877,7856(1),7856(1),7856(1),-,-,11472(1),11472(1),11472(1),-,-,5214(1),5214(1),5214(1),-
AIQ,EWS,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,"30,000",60823,0,0,940,4406(1),4411(1),4449(1),-,-,4383(1),5709(1),6838(1),-,-,5226(1),5226(1),5226(1),-
DNB Post MBBS,GEN,Maharashtra,"ShriVasantRaoGovtMedCol,Yavtmal",DNBRADIO DIAGNOSIS,125000,"93,559",1,5000000,794,-,-,-,-,-,-,-,-,-,-,3177(1),4202(1),5229(1),-
AIQ,GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"30,000",60823,0,0,1030,4603(7),5636(7),6907(8),-,-,4417(9),4417(9),4417(9),-,-,3229(7),5232(7),5232(7),-
IP,EWS,Delhi,"VMMC, Delhi",PAEDIATRICS,"15,000","120,965",1,2000000,1550,4388(1),4388(1),4388(1),-,-,10344(1),10344(1),10344(1),-,-,5235(1),5235(1),5235(1),-
DNB Post MBBS,GEN,Kerala,"KIMS, Trivandrum",DNBGENERAL MEDICINE,125000,57876,0,0,650,4189(4),4916(4),5265(4),-,-,4996(4),4907(4),5966(4),-,-,4401(4),4831(4),5237(4),-
IP,GEN,Delhi,"ABVIMS (Dr RML Hosp), Delhi",OBG,51000,136008,1,2000000,1626,5021(1),5021(1),5021(1),-,-,5716(2),5716(2),6920(2),-,-,5239(2),5239(2),5239(2),-
DU,GEN,Delhi,"Lady Hardinge, Delhi",PSYCHIATRY,"16,200","126,927",1,2000000,877,-,-,-,-,-,6970(2),6970(2),6970(2),-,-,5242(2),5242(2),5242(2),-
AIQ,OBC,Gujarat,"Govt Med Coll, Bhavnagar",GENERAL MEDICINE,"30,000",100800,1,"4,000,000",720,3236(2),3774(2),3774(2),-,-,2128(1),3358(1),3700(1),-,-,3610(2),4020(2),5243(3),9904(1)
DNB Post MBBS,GEN,West Bengal,"RN Tagore (Cardiac), Kolkata",DNBGENERAL MEDICINE,125000,61634,0,0,681,6041(2),6041(2),6041(2),-,-,4949(2),4949(2),5309(2),-,-,4306(2),4683(2),5244(2),-
DNB Post MBBS,GEN,Kerala,"Polakulath Narayanan, Kochi",DNBRADIO DIAGNOSIS,125000,57876,0,0,205,2089(1),3345(1),3345(1),-,-,2362(1),3148(1),3148(1),-,-,2703(2),4008(2),5245(2),9135(1)
AIQ,GEN,Karnataka,"Bangalore Med Coll, Bangalore",PSYCHIATRY,"123,400",56250,1,"5,000,000",1993,7666(1),7666(1),7666(1),-,-,1189(1),5197(1),5197(1),-,-,5246(1),5246(1),5246(1),-
DNB Post MBBS,GEN,Bihar,"Paras HMRI Hospital, Patna",DNBRADIO DIAGNOSIS,125000,82000,0,0,350,4659(1),4659(1),4659(1),-,-,3424(1),3885(1),3885(1),-,-,3622(2),5205(2),5247(2),-
DNB Post MBBS,GEN,Andhra Pradesh,"Apollo Hospital, Vizag",DNBRADIO DIAGNOSIS,125000,60823,0,0,250,3819(2),4193(2),5388(2),-,-,2461(1),2461(1),2461(1),-,-,2434(1),5254(1),5254(1),-
DU,OBC,Delhi,"Lady Hardinge, Delhi",OBG,"16,200","126,927",1,2000000,877,6038(2),6038(2),6038(2),-,-,3357(2),3357(2),3357(2),-,-,5258(1),5258(1),5258(1),-
DNB Post MBBS,GEN,Kerala,"Govt General Hosp, Kochi",DNBGENERAL MEDICINE,125000,57876,0,0,783,-,-,-,-,-,-,-,-,-,-,3875(1),5259(1),5259(1),-
AIQ,OBC,Tamil Nadu,Coimbatore Med Coll,PAEDIATRICS,"50,000","54,025",2,"4,000,000",1182,-,-,-,-,-,3234(1),5005(1),5864(1),-,-,3170(1),4088(1),5262(1),-
AIQ,OBC,Haryana,"ESIC Med Coll, Faridabad",PAEDIATRICS,"250,000","115,853",2,"1,000,000",625,5308(1),5705(1),5705(1),-,-,5544(1),6237(1),7292(1),-,-,5273(1),5273(1),5273(1),-
AIQ,GEN,Punjab,"Govt Med Coll, Patiala",OBG,"125,000","76,000",2,"2,000,000",1130,3860(1),5488(1),7572(1),-,-,3330(2),3656(2),3656(2),-,-,4125(3),5275(3),5275(3),-
AIQ,GEN,Tripura,"Agartala Med Coll, Agartala",GENERAL MEDICINE,"150,000",55200,1,"5,000,000",580,3592(3),4252(3),6373(3),-,-,3098(2),3464(2),3577(2),-,-,3274(2),5277(2),5277(2),-
AIQ,SC,Karnataka,"Mandya IMS, Mandya",DERMATOLOGY,"123,400",56250,1,"5,000,000",910,-,-,-,-,-,-,-,-,-,-,4922(1),5279(1),5279(1),-
DNB Post MBBS,GEN,Gujarat,"The Gujarat Res & MI,Ahmedabad",DNBGENERAL MEDICINE,125000,"100,800",0,0,250,4942(2),6705(2),6705(2),-,-,4639(2),4962(2),4728(2),-,-,3631(2),5283(2),5283(2),-
DNB Post MBBS,GEN,Tamil Nadu,"Meenakshi Mission Hosp,Madurai",DNBGENERAL MEDICINE,125000,48000,0,0,800,3590(3),3940(3),3940(3),-,-,3829(3),5036(3),5133(3),13545(2),-,3923(3),4266(3),5287(3),-
DNB Post MBBS,GEN,Maharashtra,"Bhaktivedanta Hosp, Thane",DNBGENERAL MEDICINE,125000,82769,0,0,200,5473(2),6255(2),6172(2),-,-,4366(2),4680(2),4680(2),-,-,4241(2),4897(2),5288(2),-
DNB Post MBBS,GEN,Maharashtra,"Jupiter Hospital, Thane",DNBGENERAL MEDICINE,125000,"92,470",0,0,350,5204(2),5473(2),5473(2),-,-,4034(2),4193(2),4766(2),-,-,3324(2),4381(2),5289(2),-
AIQ,OBC,Delhi,"ESI, Basaidarpur, Delhi",OBG,"250,000","130,846",2,"1,000,000",600,5862(1),7033(1),8740(1),-,-,4208(1),5803(1),5803(1),-,-,5293(1),5293(1),5293(1),-
AIQ,GEN,Maharashtra,"Grant Med Coll, Mumbai",PAEDIATRICS,"157,100",93559,1,5000000,2844,1745(1),2368(1),3660(1),-,-,2162(3),3196(3),3418(3),-,-,2879(3),3812(3),5294(3),-
AIQ,OBC,Karnataka,"Chamrajanagar IMS, Karnataka",GENERAL MEDICINE,"123,400",56250,1,"5,000,000",750,-,-,-,-,-,3796(1),4497(1),5570(1),-,-,2323(1),3265(1),5295(1),-
AIQ,GEN,Gujarat,"PDU Med Coll, Rajkot",OBG,"30,000",100800,1,"4,000,000",750,4731(2),5138(2),5138(2),-,-,4476(2),5248(2),6462(2),10252(1),-,4565(2),5296(2),5296(2),-
DNB Post MBBS,GEN,Maharashtra,"KIMS-Kingsway Hospitals,Nagpur",DNBRADIO DIAGNOSIS,125000,"77,000",0,0,334,4136(1),4434(1),5142(1),-,-,3130(1),3221(1),3221(1),-,-,3454(1),4558(1),5298(1),-
AIQ,GEN,Odisha,"MKCG, Berhampur",OBG,"35,000",73042,2,"5,509,464",1140,4148(1),5383(1),6965(1),-,-,4868(2),5300(2),5337(2),-,-,2846(2),3792(2),5299(2),-
AIQ,SC,Tamil Nadu,Thanjavur Med Coll,RADIO DIAGNOSIS,"50,000","54,025",2,"4,000,000",1466,-,-,-,-,-,-,-,-,-,-,5302(1),5302(1),5302(1),-
AIQ,SC,Tamil Nadu,Coimbatore Med Coll,RADIO DIAGNOSIS,"50,000","54,025",2,"4,000,000",1182,-,-,-,-,-,5703(1),8560(1),9390(1),-,-,4920(1),5955(1),5307(1),-
DNB Post MBBS,GEN,Uttar Pradesh,"Autonomous State MC, Ayodhya",DNBDERMATOLOGY,125000,110646,0,0,500,-,-,-,-,-,-,-,-,-,-,-,4383(1),5315(1),-
AIQ,OBC,Rajasthan,"SMS, Jaipur",PAEDIATRICS,"14,093","87,216",2,10000000,5702,3988(6),4133(6),4241(6),-,-,3594(4),3834(4),4902(4),-,-,4656(5),5317(5),5317(5),-
AIQ,EWS,Odisha,"VIMSAR, Burla",PAEDIATRICS,"35,000",73042,2,"5,509,464",1071,6859(1),6859(1),6967(1),-,-,6800(1),6800(1),8802(1),-,-,3493(1),5324(1),5324(1),-
AIQ,GEN,West Bengal,Burdwan Medical College,ORTHOPAEDICS,"12,000",61634,3,"3,000,000",1099,4760(2),5509(2),6199(2),-,-,4104(3),5600(3),5887(3),-,-,3703(1),3919(1),5325(1),-
DNB Post MBBS,GEN,Jharkhand,"Tata Main Hospital, Jamshedpur",DNBGENERAL MEDICINE,125000,52000,0,0,983,5713(6),6691(6),6859(6),-,-,5575(6),5575(6),5575(6),10628(1),-,4809(6),4998(6),5326(6),-
DNB Post MBBS,GEN,Karnataka,"Fortis Hosp,BannerghattaRd,BLR",DNBRADIO DIAGNOSIS,125000,"61,000",0,0,400,2711(1),3934(1),4355(1),-,-,2678(2),2970(2),2678(2),-,-,3314(3),4715(3),5327(3),8414(2)
AIQ,EWS,Himachal Pradesh,"RPG, Tanda",RADIO DIAGNOSIS,"24,000","40,000",2,"4,000,000",828,-,-,-,-,-,-,-,-,-,-,-,-,5333(1),-
AIQ,GEN,Meghalaya,"NEIGRIHMS, Shillong",OBG,"16,300","125,000",0,0,594,4506(1),7421(1),9037(1),-,-,2539(1),7516(1),7516(1),-,-,6268(1),7743(1),5334(1),-
DNB Post MBBS,GEN,Telangana,"Care Hospital, Hyderabad",DNBRADIO DIAGNOSIS,125000,"58,289",0,0,305,3955(2),3955(2),3955(2),-,-,3214(2),3513(2),3513(2),-,-,3816(3),4141(3),5336(3),-
AIQ,OBC,Uttar Pradesh,"SGPGI, Lucknow",RADIATION ONCOLOGY,"35,000",115506,2,"4,000,000",1609,-,-,-,-,-,12866(1),17632(1),17632(1),-,-,5340(1),5340(1),5340(1),-
AIQ,SC,Telangana,"ESIC Med Coll,Sanath Nagar",RADIO DIAGNOSIS,"250,000",130653,2,"1,000,000",690,5828(1),5828(1),5828(1),-,-,-,-,-,-,-,1618(1),1618(1),5345(1),-
AIQ,SC,Delhi,"UCMS, Delhi",GENERAL MEDICINE,"47,220","132,336",1,2000000,1000,727(1),2967(1),2967(1),-,-,1528(1),2665(1),4933(1),17124(1),-,5307(1),5348(1),5348(1),-
DNB Post MBBS,GEN,Karnataka,"Sri Shankara Cancer Hosp, BLR",DNBRADIO DIAGNOSIS,125000,"56,250",0,0,500,4811(1),5420(2),5594(2),5756(1),-,3804(2),4103(2),4103(2),-,-,4621(3),5349(3),5349(3),-
DNB Post MBBS,GEN,Karnataka,"St Martha's Hosp, Bangalore",DNBGENERAL MEDICINE,125000,"56,250",0,0,504,5374(4),6283(4),6631(4),-,-,5253(4),5570(4),6112(4),-,-,5013(4),4976(4),5353(4),-
AIQ,OBC,Tamil Nadu,"Govt. Mohan Kumaramangalam, Salem",PAEDIATRICS,"50,000","54,025",2,"4,000,000",1642,2603(1),3365(1),3365(1),-,-,3277(1),4770(1),5023(1),-,-,3093(1),3761(1),5356(1),-
AIQ,OBC,Delhi,"MAMC, Delhi",RADIATION ONCOLOGY,"16,200","132,336",1,2000000,2800,-,-,-,-,-,11564(1),13454(1),13454(1),-,-,5358(1),5358(1),5358(1),-
AIQ,SC,Tamil Nadu,"Madras Med Coll, Chennai",DERMATOLOGY,"50,000","54,025",2,"4,000,000",7285,8613(3),8613(3),8613(3),-,-,5999(2),5999(2),11129(2),-,-,5366(3),5366(3),5366(3),-
AIQ,SC,Uttar Pradesh,"Dr RML IMS, Lucknow",RADIO DIAGNOSIS,"35,000",126726,2,"4,000,000",1368,-,-,-,-,-,1769(1),1769(1),1769(1),-,-,4917(1),5367(1),5367(1),-
AIQ,SC,Delhi,"UCMS, Delhi",RADIO DIAGNOSIS,"47,220","132,336",1,2000000,1000,1392(1),1392(1),2025(1),-,-,-,-,-,-,-,1385(1),4237(1),5372(1),-
AIQ,EWS,Uttarakhand,"Govt Med Coll, Haldwani",GENERAL MEDICINE,"60,000","71,257",2,"25,000,000",600,3835(1),5112(1),4856(1),-,-,-,-,-,-,-,4098(1),4563(1),5382(1),-
AIQ,GEN,Chhattisgarh,"CIMS, Bilaspur",GENERAL MEDICINE,"20,000",67500,2,"5,000,000",550,3116(1),3186(1),4252(1),-,-,2492(1),2930(1),3820(1),-,-,3102(2),3382(2),5390(2),-
AIQ,GEN,Maharashtra,"Rajiv Gandhi MC & CSMH, Thane",OBG,"157,100",93559,1,5000000,500,-,-,-,-,-,-,-,-,-,-,-,5391(1),5391(1),-
AIQ,OBC,Uttar Pradesh,"JNMC (AMU), Aligarh",OBG,"54,700","114,975",0,0,1269,5822(2),5822(2),7581(2),10027(1),-,5231(3),5231(3),5257(3),-,-,5256(2),5397(2),5397(2),-
DNB Post MBBS,GEN,West Bengal,"Manipal Hospital,EM Bypass,Kolkata",DNBGENERAL MEDICINE,125000,"61,634",0,0,500,8147(3),8142(3),8343(3),-,-,5171(3),5171(3),5353(3),-,-,5061(4),5061(4),5404(4),10179(1)
AIQ,GEN,West Bengal,"RG Kar Med Coll, Kolkata",PAEDIATRICS,"12,000",61634,3,"3,000,000",1663,2305(2),3374(2),3568(2),-,-,3609(2),3320(2),3980(2),-,-,2760(2),3963(2),5411(2),-
AIQ,OBC,Bihar,"Patna Med Coll, Patna",OBG,"9,000",82000,2,"2,500,000",1748,5831(2),5831(2),10258(2),-,-,7154(3),7233(3),7233(3),-,-,5412(2),5412(2),5412(2),-
DNB Post MBBS,GEN,Delhi,"Indraprastha Apollo Hosp,Delhi",DNBGENERAL MEDICINE,125000,64500,0,0,750,3579(2),4514(2),4973(2),-,-,3321(4),3669(4),4592(4),-,-,3429(4),4361(4),5413(4),-
AIQ,OBC,Karnataka,"Mysore Med Coll, Mysore",PAEDIATRICS,"123,400",56250,1,"5,000,000",1050,2898(1),2898(1),2385(1),-,-,3288(2),4747(2),5755(2),-,-,3280(1),3280(2),5420(2),-
AIQ,OBC,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",GENERAL MEDICINE,"24,000","110,646",2,"4,000,000",Info Not Available,-,-,-,-,-,-,-,-,-,-,4854(1),5422(1),5422(1),-
DNB Post MBBS,GEN,Haryana,"Medanta The Medicity, Gurgaon",DNBGENERAL MEDICINE,125000,65000,0,0,1391,4444(2),5554(2),5554(2),-,-,4096(4),4385(4),5851(4),-,-,3892(4),4429(4),5423(4),-
AIQ,OBC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PAEDIATRICS,"157,100",93559,1,5000000,1462,3314(2),3314(2),3314(2),-,-,3539(1),5093(1),5093(1),-,-,4194(2),4800(2),5427(2),-
DNB Post MBBS,GEN,Tamil Nadu,"Arvind Eye Hosp, Coimbatore",DNBOPHTHALMOLOGY,125000,48000,0,0,450,7995(6),9203(6),9203(6),-,-,6784(6),6784(6),7838(6),-,-,5309(6),5430(6),5430(6),-
DNB Post MBBS,GEN,Tamil Nadu,"GKNM Hospital, Coimbatore",DNBGENERAL MEDICINE,125000,49440,0,0,750,3853(4),4479(4),4419(4),-,-,4829(4),5301(4),6204(4),-,-,3765(4),4483(4),5435(4),-
DU,GEN,Delhi,"UCMS, Delhi",OBG,"47,220","132,336",1,2000000,1000,3040(3),4095(3),4095(3),-,-,2337(4),2815(4),3659(4),-,-,5440(4),5440(4),5440(4),-
DNB Post MBBS,GEN,Odisha,"JaiprakashHosp,Rourkela,Odisha",DNBRADIO DIAGNOSIS,125000,"90,000",0,0,307,-,-,-,-,-,3710(1),3786(1),3786(1),-,-,3938(2),4966(2),5446(2),-
AIQ,GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",GENERAL MEDICINE,"9,000",82000,2,"2,500,000",800,1906(1),1906(1),1906(1),-,-,3467(3),3256(3),3838(3),-,-,3618(2),4534(2),5451(2),-
DNB Post MBBS,GEN,Bihar,"JLMCH, Mayaganj Bhagalpur",DNBDERMATOLOGY,125000,82000,2,"2,500,000",659,-,-,-,-,-,-,-,-,-,-,4180(1),5453(1),5453(1),-
DNB Post MBBS,GEN,Uttar Pradesh,"Max SS Hosp, Ghaziabad",DNBGENERAL MEDICINE,125000,60000,0,0,436,7650(3),7650(3),7650(3),-,-,5542(3),6009(3),6009(3),-,-,5130(3),5456(3),5456(3),-
AIQ,GEN,Karnataka,"KIMS, Hubli",PAEDIATRICS,"123,400",56250,1,"5,000,000",1200,2499(2),3021(2),3168(2),8930(1),-,2195(3),3560(3),3831(3),-,-,2649(4),4461(4),5463(4),-
DNB Post MBBS,GEN,Kerala,"Caritas Hospital, Kottayam",DNBGENERAL MEDICINE,125000,57876,0,0,660,5958(2),6331(2),6720(2),-,-,4860(2),5157(2),5157(2),-,-,4669(4),4711(4),5465(4),-
DU,GEN,Delhi,"IndianRailwayPGInst,New Delhi",GENERAL SURGERY,"16,200",110533,0,0,Info Not Available,-,-,-,-,-,-,-,-,-,-,-,4415(1),5466(1),-
AIQ,GEN,Kerala,"Govt Med Coll, Kozhikode",ORTHOPAEDICS,"69,470",57876,1,"5,000,000",3025,2129(1),2129(1),2129(1),-,-,4971(2),4971(2),4971(2),-,-,3200(3),3984(3),5471(3),-
MNG,GEN,Karnataka,"Kasturba Med Coll, Mangalore",DERMATOLOGY,"2,870,000",56250,0,0,1290,8670(3),9940(3),9940(3),-,-,6138(3),6138(3),6138(3),-,-,4439(2),5472(2),5472(2),-
DNB Post MBBS,GEN,Kerala,"Little Flower Hosp, Angamaly",DNBGENERAL MEDICINE,125000,55120,0,0,690,5119(4),6053(4),6118(4),-,-,5283(4),5405(4),5736(4),-,-,4554(4),4754(4),5478(4),-
AIQ,OBC,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PAEDIATRICS,"101,500",75444,1,"1,000,000",1150,5635(1),6763(1),6763(1),-,-,6944(1),6944(1),9001(1),-,-,5480(1),5480(1),5480(1),-
AIQ,EWS,Maharashtra,"Seth GS, Mumbai",ORTHOPAEDICS,"157,100",93559,1,5000000,2250,3867(1),3867(1),3867(1),-,-,3844(1),4081(1),5343(1),-,-,5483(2),5483(2),5483(2),-
AIQ,GEN,Telangana,"Osmania Med Coll, Hyderabad",OBG,"15,000",67032,1,2000000,4800,3596(12),5262(12),5262(12),8220(1),-,5001(12),5662(12),7000(12),12820(1),-,3634(10),4708(10),5486(10),-
AIQ,GEN,Delhi,"INMAS (Nuclear Med), Delhi",DRM,"16,200","126,927",1,2000000,Info Not Available,-,-,-,-,-,-,-,-,-,-,5491(1),5491(1),5491(1),-
NBE Diploma,GEN,Kerala,"Malabar Inst of MS, Kannur",DMRD(NBEMS),125000,57876,0,0,425,4018(1),7504(1),8951(1),-,-,4953(1),6989(1),6989(1),-,-,5492(1),5492(1),5492(1),-
DNB Post MBBS,GEN,Delhi,"Max SS Hosp, Saket, Delhi",DNBGENERAL MEDICINE,125000,60000,0,0,539,5603(3),5603(3),5603(3),-,-,3864(3),3864(3),4601(3),-,-,2878(3),4069(3),5493(3),-
AIQ,GEN,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",GENERAL SURGERY,"101,500",75444,1,"1,000,000",1150,4594(5),4594(5),6296(5),-,-,4373(4),5499(4),6614(5),-,-,4960(5),5496(5),5496(5),-
AIQ,EWS,Delhi,"MAMC, Delhi",OBG,"16,200","132,336",1,2000000,2800,911(1),2185(1),2185(1),-,-,2956(1),2661(1),4186(1),10196(1),-,3362(1),5501(1),5501(1),-
