Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,
1,1295,Maharashtra,"BJMC, Pune",GENERAL SURGERY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1296,
1,1296,Maharashtra,"Seth GS, Mumbai",GENERAL SURGERY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1297,Haryana,"Artemis Health Inst, Gurgaon",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 56,000",0,? 0,520,
1,1298,Punjab,"Govt Med Coll, Amritsar",GENERAL MEDICINE,AIQ,GEN,"?1,25,000","?76,000",2,"?20,00,000",951,
1,1299,Delhi,"Aakash HC SS Hospital, Dwarka",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 80,000",0,? 0,200,
1,1300,Tamil Nadu,"Kilpauk Med Coll, Chennai",GENERAL MEDICINE,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1700,
1,1301,Gujarat,"Govt Med Coll, Bhavnagar",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",720,
1,1302,Rajasthan,"JLNMC, Ajmer",RADIO DIAGNOSIS,AIQ,EWS,"?14,093","?87,216",2,"? 15,000,000",1428,
1,1303,West Bengal,Burdwan Medical College,GENERAL MEDICINE,AIQ,GEN,"?12,000","? 61,634",3,"?30,00,000",1099,
1,1305,Telangana,"Osmania Med Coll, Hyderabad",PAEDIATRICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,1307,Maharashtra,"Deenanath Mangeshkar, Pune",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,876,
1,1308,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,1310,Chandigarh,"GMC, Chandigarh",GENERAL SURGERY,AIQ,GEN,"?34,500","?1,09,926",0,? 0,967,
1,1311,Gujarat,"BJMC, Ahmedabad",ORTHOPAEDICS,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1557,
1,1312,Uttar Pradesh,"IMS(BHU), Varanasi",PAEDIATRICS,AIQ,GEN,"?48,226","?1,12,054",0,? 0,2424,
1,1313,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,1170,
1,1314,Gujarat,"BJMC, Ahmedabad",GENERAL SURGERY,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1557,
1,1315,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,940,
1,1317,Tamil Nadu,Coimbatore Med Coll,GENERAL MEDICINE,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1182,
1,1318,Maharashtra,"Seth GS, Mumbai",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1319,Kerala,"Govt Med Coll, Kozhikode",PAEDIATRICS,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",3025,
1,1320,Delhi,"UCMS, Delhi",OBG,AIQ,GEN,"?47,220","?1,32,336",1,"? 2,000,000",1000,
1,1321,Maharashtra,"Govt Med Coll, Nanded",RADIO DIAGNOSIS,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",750,
1,1322,Gujarat,"BJMC, Ahmedabad",GENERAL MEDICINE,AIQ,SC,"?30,000","? 100,800",1,"?40,00,000",1557,
1,1323,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",1866,
1,1324,Telangana,"Gandhi Med Coll, Secunderabad",DERMATOLOGY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",1200,
1,1325,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",GENERAL MEDICINE,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1150,
1,1326,West Bengal,"Chittaranjan CancerInst,Kolkata",RADIO DIAGNOSIS,AIQ,OBC,"?12,000","? 115,506",1,"?10,00,000",670,
1,1327,Madhya Pradesh,"Bombay Hospital, Indore",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 75,444",0,? 0,350,
1,1328,Maharashtra,"Seth GS, Mumbai",GENERAL SURGERY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1329,Rajasthan,"RNT, Udaipur",GENERAL MEDICINE,AIQ,OBC,"?14,093","?87,216",2,"? 15,000,000",2206,
1,1331,Gujarat,"BJMC, Ahmedabad",OBG,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1557,
1,1332,Assam,"Gauhati Med Coll, Guwahati",GENERAL MEDICINE,AIQ,GEN,"?27,300","?55,200",2,"?20,00,000",2185,
1,1334,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,AIQ,EWS,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,1335,Telangana,"Kakatiya Med Coll, Warangal",GENERAL MEDICINE,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",1150,
1,1336,Delhi,"VMMC, Delhi",OBG,AIQ,EWS,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,1337,Delhi,"ESI, Basaidarpur, Delhi",OBG,AIQ,GEN,"?2,50,000","?1,30,846",2,"?10,00,000",600,
1,1338,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",GENERAL MEDICINE,AIQ,GEN,"?11,000","? 80,000",0,?0,1200,
1,1339,Odisha,"VIMSAR, Burla",GENERAL MEDICINE,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",1071,
1,1340,Tamil Nadu,"Meenakshi Mission Hosp,Madurai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,800,
1,1341,Maharashtra,"Seth GS, Mumbai",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1342,Karnataka,"Raichur IMS, Raichur",GENERAL MEDICINE,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",500,
1,1345,Tamil Nadu,"Meenakshi Mission Hosp,Madurai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,800,
1,1346,Maharashtra,"P Hinduja Hosp, KharWest,Mumbai",DMRD(NBEMS),NBE Diploma,GEN,"? 125,000","? 89,700",0,? 0,110,
1,1347,Kerala,"Govt Med Coll, Kozhikode",PAEDIATRICS,AIQ,OBC,"?69,470","? 57,876",1,"?50,00,000",3025,
1,1348,Delhi,"Aakash HC SS Hospital, Dwarka",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 80,000",0,? 0,200,
1,1350,Telangana,"Osmania Med Coll, Hyderabad",OPHTHALMOLOGY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,1351,Maharashtra,"PD Hinduja, Mumbai",DNBNUCLEAR MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,700",0,? 0,400,
1,1353,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,1354,Odisha,"SCB, Cuttack",RADIO DIAGNOSIS,AIQ,OBC,"?35,000","? 73,042",2,"?55,09,464",2106,
1,1355,Karnataka,"Gulbarga IMS, Gulbarga",GENERAL MEDICINE,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",873,
1,1356,Odisha,"VIMSAR, Burla",GENERAL MEDICINE,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",1071,
1,1358,Uttar Pradesh,"KGMU, Lucknow",GENERAL MEDICINE,AIQ,OBC,"?54,700","? 126,725",2,"?40,00,000",4500,
1,1359,Tamil Nadu,"KAPV Med Coll, Trichy",GENERAL MEDICINE,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",2500,
1,1360,Delhi,"Lady Hardinge, Delhi",OBG,DU,GEN,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,1361,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",GENERAL MEDICINE,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1150,
1,1363,Karnataka,"Shimoga IMS, Shimoga",RADIO DIAGNOSIS,AIQ,OBC,"?1,23,400","? 56,250",1,"?50,00,000",950,
1,1364,Goa,"Goa Med Coll, Panaji",RADIO DIAGNOSIS,AIQ,EWS,"?1,22,522","?80,000",1,"?50,00,000",1160,
1,1365,Maharashtra,"BJMC, Pune",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1296,
1,1366,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,AMU,GEN,"?54,700","?1,14,975",0,? 0,1269,
1,1367,Delhi,"MAMC, Delhi",GENERAL SURGERY,DU,GEN,"?16,200","?1,32,336",1,"? 2,000,000",2800,
1,1369,Telangana,"ESIC Med Coll,Sanath Nagar",GENERAL MEDICINE,AIQ,OBC,"?2,50,000","? 130,653",2,"?10,00,000",690,
1,1371,Tamil Nadu,Chengalpattu Med Coll,GENERAL MEDICINE,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",700,
1,1372,Delhi,"ABVIMS (Dr RML Hosp), Delhi",PAEDIATRICS,AIQ,OBC,"? 51,000","? 136,008",1,"? 2,000,000",1626,
1,1373,Delhi,"VMMC, Delhi",PAEDIATRICS,AIQ,GEN,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,1374,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",1866,
1,1375,Delhi,"Aakash HC SS Hospital, Dwarka",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 80,000",0,? 0,200,
1,1376,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL MEDICINE,AIQ,EWS,"?30,000","? 60,823",0,?0,1150,
1,1377,Delhi,"VMMC, Delhi",GENERAL SURGERY,IP,GEN,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,1378,Haryana,"Artemis Health Inst, Gurgaon",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 56,000",0,? 0,520,
1,1379,West Bengal,"IPGMER, Kolkata",RADIO DIAGNOSIS,AIQ,OBC,"?12,000","? 61,634",3,"?30,00,000",2300,
1,1380,West Bengal,"IPGMER, Kolkata",DERMATOLOGY,AIQ,GEN,"?12,000","? 61,634",3,"?30,00,000",2300,
1,1381,Telangana,"Osmania Med Coll, Hyderabad",PAEDIATRICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,1382,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,AIQ,OBC,"?54,700","?1,14,975",0,? 0,1269,
1,1383,Rajasthan,"JLNMC, Ajmer",RADIO DIAGNOSIS,AIQ,OBC,"?14,093","?87,216",2,"? 15,000,000",1428,
1,1384,Himachal Pradesh,"IGMC, Shimla",GENERAL MEDICINE,AIQ,GEN,"?24,000","?40,000",2,"?40,00,000",1031,
1,1385,Delhi,"UCMS, Delhi",RADIO DIAGNOSIS,AIQ,SC,"?47,220","?1,32,336",1,"? 2,000,000",1000,
1,1387,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,1170,
1,1389,Uttar Pradesh,"KGMU, Lucknow",TRAUMATOLOGY AND SURGERY,AIQ,GEN,"?54,700","? 126,725",2,"?40,00,000",4500,
1,1390,Maharashtra,"Breach Candy Hospital, Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?89,489",0,? 0,213,
1,1391,Maharashtra,"Topiwala, Mumbai",GENERAL SURGERY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1300,
1,1392,Telangana,"Gandhi Med Coll, Secunderabad",DERMATOLOGY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",1200,
1,1394,Delhi,"Rajiv Gandhi Cancer Inst,Delhi",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 73,000",0,? 0,498,
1,1396,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL MEDICINE,BHU,GEN,"?48,226","?1,12,054",0,? 0,2424,
1,1397,Tamil Nadu,"Madras Med Coll, Chennai",DERMATOLOGY,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",7285,
1,1398,Maharashtra,"Seth GS, Mumbai",GENERAL MEDICINE,AIQ,SC,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1399,Delhi,"Lady Hardinge, Delhi",GENERAL MEDICINE,DU,OBC,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,1400,Maharashtra,"BJMC, Pune",DERMATOLOGY,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",1296,
1,1402,Tamil Nadu,"Stanley Med Coll, Chennai",GENERAL MEDICINE,AIQ,EWS,"?50,000","?54,025",2,"?40,00,000",1661,
1,1403,Maharashtra,"PD Hinduja, Mumbai",DNBNUCLEAR MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 89,700",0,? 0,400,
1,1404,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,600,
1,1405,Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1177,
1,1406,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,600,
1,1407,Rajasthan,"SNMC, Jodhpur",GENERAL MEDICINE,AIQ,OBC,"?14,093","?87,216",2,"? 15,000,000",3101,
1,1409,Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,2000,
1,1411,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",1866,
1,1412,Telangana,"Osmania Med Coll, Hyderabad",DERMATOLOGY,AIQ,OBC,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,1413,Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,2000,
1,1414,Karnataka,"Mysore Med Coll, Mysore",PAEDIATRICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",1050,
1,1415,Maharashtra,"Seth GS, Mumbai",GENERAL SURGERY,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1416,Maharashtra,"Holy Spirit Hospital, Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 86,630",0,? 0,300,
1,1417,Rajasthan,"SMS, Jaipur",OBG,AIQ,GEN,"?14,093","?87,216",2,"? 15,000,000",5702,
1,1418,Telangana,"Osmania Med Coll, Hyderabad",OBG,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,1419,Kerala,"Lisie Medical Inst, Kochi",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,750,
1,1420,Gujarat,"Govt Med Coll, Bhavnagar",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",720,
1,1421,Odisha,"VIMSAR, Burla",GENERAL MEDICINE,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",1071,
1,1422,Maharashtra,"Grant Med Coll, Mumbai",GENERAL SURGERY,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,1423,Tamil Nadu,"Madurai Med Coll, Madurai",DERMATOLOGY,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",3518,
1,1424,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,745,
1,1425,West Bengal,"College of Med & SDH, Kolkata",GENERAL MEDICINE,AIQ,GEN,"?12,000","? 61,634",3,"?30,00,000",500,
1,1426,Karnataka,"IGICH, Bangalore",PAEDIATRICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",500,
1,1427,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL MEDICINE,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",Info Not Available,
1,1428,Maharashtra,"MGIMS, Wardha",DERMATOLOGY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1000,
1,1429,Maharashtra,"Seth GS, Mumbai",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1430,Gujarat,"BJMC, Ahmedabad",GENERAL SURGERY,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1557,
1,1431,Rajasthan,"RNT, Udaipur",GENERAL MEDICINE,AIQ,OBC,"?14,093","?87,216",2,"? 15,000,000",2206,
1,1432,Rajasthan,"JLNMC, Ajmer",DERMATOLOGY,AIQ,GEN,"?14,093","?87,216",2,"? 15,000,000",1428,
1,1433,Andhra Pradesh,"Govt Med Coll, Ananthapuram",RADIO DIAGNOSIS,AIQ,OBC,"?30,000","? 60,823",0,?0,500,
1,1434,Tamil Nadu,"Madras Med Coll, Chennai",OBG,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",7285,
1,1435,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,940,
1,1437,Delhi,"Max SS Hosp, Saket, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 60,000",0,? 0,539,
1,1438,Delhi,"UCMS, Delhi",PAEDIATRICS,AIQ,GEN,"?47,220","?1,32,336",1,"? 2,000,000",1000,
1,1439,Tamil Nadu,"Stanley Med Coll, Chennai",GENERAL SURGERY,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",1661,
1,1440,Uttar Pradesh,"KGMU, Lucknow",GENERAL SURGERY,AIQ,GEN,"?54,700","? 126,725",2,"?40,00,000",4500,
1,1441,Kerala,"Govt Med Coll, Kozhikode",PAEDIATRICS,AIQ,OBC,"?69,470","? 57,876",1,"?50,00,000",3025,
1,1442,Delhi,"MAMC, Delhi",GENERAL MEDICINE,AIQ,SC,"?16,200","?1,32,336",1,"? 2,000,000",2800,
1,1443,Maharashtra,"Seth GS, Mumbai",OPHTHALMOLOGY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1444,Maharashtra,"MGIMS, Wardha",GENERAL MEDICINE,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1000,
1,1445,Delhi,"Sir Ganga Ram Hospital, Delhi",DNBPLASTIC SURGERY 6 YRS,DNB Post MBBS,GEN,"? 125,000","? 92,000",0,? 0,737,
1,1446,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,AIQ,OBC,"?30,000","? 60,823",0,?0,1030,
1,1447,Tamil Nadu,Tirunelveli Med Coll,DERMATOLOGY,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",1737,
1,1448,Maharashtra,"Pimpri Chinchwad, Pimpri",DERMATOLOGY,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",750,
1,1449,Rajasthan,"JLNMC, Ajmer",GENERAL MEDICINE,AIQ,GEN,"?14,093","?87,216",2,"? 15,000,000",1428,
1,1450,Haryana,"Fortis Memorial RI, Gurgaon",DNBNUCLEAR MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 57,000",0,? 0,300,
1,1451,Punjab,"Govt Med Coll, Amritsar",GENERAL MEDICINE,AIQ,GEN,"?1,25,000","?76,000",2,"?20,00,000",951,
1,1452,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,600,
1,1453,Rajasthan,"RNT, Udaipur",GENERAL MEDICINE,AIQ,EWS,"?14,093","?87,216",2,"? 15,000,000",2206,
1,1454,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL MEDICINE,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",Info Not Available,
1,1455,Delhi,"MahajanImaging&Lab,Delhi(Joint)",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 80,000",0,? 0,0,
1,1456,Uttar Pradesh,"SN Med Coll, Agra",RADIO DIAGNOSIS,AIQ,OBC,"?24,000","?1,10,646",2,"?40,00,000",976,
1,1457,Maharashtra,"Ruby Hall Clinic, Pune",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,600,
1,1458,Kerala,"Govt Med Coll, Kozhikode",TBRD,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",3025,
1,1459,Maharashtra,"Dr B Nanavati Hosp, Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 86,630",0,? 0,348,
1,1460,Tamil Nadu,Thanjavur Med Coll,GENERAL MEDICINE,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1466,
1,1461,Karnataka,"Kasturba Med Coll, Manipal",GENERAL MEDICINE,MNG,GEN,"?27,92,000","? 56,250",0,? 0,2032,
1,1464,Delhi,"Lady Hardinge, Delhi",GENERAL SURGERY,DU,GEN,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,1465,Odisha,"SCB, Cuttack",ORTHOPAEDICS,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",2106,
1,1466,Madhya Pradesh,"MGM Med Coll, Indore",DERMATOLOGY,AIQ,EWS,"?1,01,500","? 75,444",1,"?10,00,000",1300,
1,1467,Delhi,"MAMC, Delhi",ORTHOPAEDICS,AIQ,OBC,"?16,200","?1,32,336",1,"? 2,000,000",2800,
1,1468,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,745,
1,1469,Maharashtra,"Govt Med Coll, Nanded",GENERAL MEDICINE,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",750,
1,1470,Maharashtra,"Jupiter Hospital, Thane",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?92,470",0,? 0,350,
1,1471,Rajasthan,"Govt Med Coll, Kota",RADIO DIAGNOSIS,AIQ,EWS,"?14,093","?87,216",2,"? 15,000,000",2581,
1,1472,Maharashtra,"Seth GS, Mumbai",GENERAL MEDICINE,AIQ,SC,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,1473,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,AIQ,OBC,"?30,000","? 60,823",0,?0,1170,
1,1474,Telangana,"Gandhi Med Coll, Secunderabad",DERMATOLOGY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",1200,
1,1475,Telangana,"Kakatiya Med Coll, Warangal",GENERAL MEDICINE,AIQ,OBC,"?15,000","? 67,032",1,"? 2,000,000",1150,
1,1476,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",1866,
1,1478,Maharashtra,"Topiwala, Mumbai",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1300,
1,1479,West Bengal,"College of Med & SDH, Kolkata",GENERAL MEDICINE,AIQ,GEN,"?12,000","? 61,634",3,"?30,00,000",500,
1,1480,Delhi,"Lady Hardinge, Delhi",GENERAL SURGERY,AIQ,OBC,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,1482,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",OBG,AIQ,GEN,"?11,000","? 80,000",0,?0,1200,
1,1483,Maharashtra,"Ruby Hall Clinic, Pune",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,600,
1,1484,Madhya Pradesh,"MGM Med Coll, Indore",RADIO DIAGNOSIS,AIQ,OBC,"?1,01,500","? 75,444",1,"?10,00,000",1300,
1,1485,Kerala,"Lisie Medical Inst, Kochi",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,750,
1,1486,Delhi,"Lady Hardinge, Delhi",GENERAL MEDICINE,DU,EWS,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,1488,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,AIQ,GEN,"?9,000","? 82,000",2,"?25,00,000",1748,
1,1489,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",GENERAL MEDICINE,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1150,
1,1490,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,745,
1,1491,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,1450,
1,1492,Kerala,"Medical College, Trivandrum",PAEDIATRICS,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",2126,
1,1493,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,AIQ,OBC,"?54,700","?1,14,975",0,? 0,1269,
1,1494,Gujarat,"PDU Med Coll, Rajkot",RADIO DIAGNOSIS,AIQ,OBC,"?30,000","? 100,800",1,"?40,00,000",750,
1,1495,Telangana,"Osmania Med Coll, Hyderabad",DERMATOLOGY,AIQ,OBC,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,1497,Odisha,"SCB, Cuttack",ORTHOPAEDICS,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",2106,
1,1498,Kerala,"KIMS, Trivandrum",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,650,
1,1499,Karnataka,"Hassan IMS, Hassan",DERMATOLOGY,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",Info Not Available,
1,1500,Delhi,"Aakash HC SS Hospital, Dwarka",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 80,000",0,? 0,200,
1,1501,Madhya Pradesh,"MGM Med Coll, Indore",GENERAL MEDICINE,AIQ,EWS,"?1,01,500","? 75,444",1,"?10,00,000",1300,
1,1502,Delhi,"UCMS, Delhi",PAEDIATRICS,AIQ,GEN,"?47,220","?1,32,336",1,"? 2,000,000",1000,
1,1503,Tamil Nadu,"Stanley Med Coll, Chennai",DERMATOLOGY,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1661,
1,1504,Karnataka,"Mandya IMS, Mandya",GENERAL MEDICINE,AIQ,OBC,"?1,23,400","? 56,250",1,"?50,00,000",910,
1,1505,Kerala,"Govt Med Coll, Kozhikode",PAEDIATRICS,AIQ,OBC,"?69,470","? 57,876",1,"?50,00,000",3025,
1,1507,Goa,"Goa Med Coll, Panaji",DERMATOLOGY,AIQ,GEN,"?1,22,522","?80,000",1,"?50,00,000",1160,
1,1508,Odisha,"SCB, Cuttack",PAEDIATRICS,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",2106,
